u,v,key,osmid,highway,lanes,maxspeed,name,ref,oneway,reversed,length,geometry,Inverse SP,Cost of return,Edge Betweenness,bridge,tunnel,access,junction,Groups
69229278,69229271,0,9246383,residential,,,Amsterdam Avenue Northeast,,False,True,239.03636510067568,"LINESTRING (-84.352782 33.787577, -84.3551646 33.7875846, -84.355275 33.787585, -84.3552996 33.7875844, -84.3553685 33.7875827)",239.03636510067568,1.5963315091950214,0.0001190922632591,,,,,C
69229278,69544467,0,9269779,residential,,,Humphries Drive Northeast,,False,True,118.42280214878966,"LINESTRING (-84.352782 33.787577, -84.352782 33.7875267, -84.3527815 33.7870497, -84.352781 33.786512)",118.42280214878964,1.3182144485212104,0.0001838986538666,,,,,C
69229280,69229278,0,9246383,residential,,,Amsterdam Avenue Northeast,,False,True,158.3999432803653,"LINESTRING (-84.351068 33.787572, -84.352782 33.787577)",158.3999432803653,1.4646024355138958,0.0001240819946324,,,,,C
69229280,69229283,0,9246383,residential,,,Amsterdam Avenue Northeast,,False,False,105.19716855403026,"LINESTRING (-84.351068 33.787572, -84.349987 33.7875693, -84.3499297 33.7875702)",105.19716855403026,1.7875734125284752,0.0002242974428167,,,,,C
69229280,69290432,0,9250519,residential,,,Rosewood Drive Northeast,,False,True,119.98077711550708,"LINESTRING (-84.351068 33.787572, -84.3510683 33.7875224, -84.351074 33.786493)",119.98077711550708,1.4300365910756945,0.0001572065968817,,,,,C
69229283,9769655409,0,9246383,residential,,,Amsterdam Avenue Northeast,,False,False,11.857450418593013,"LINESTRING (-84.3499297 33.7875702, -84.3498014 33.7875691)",11.857450418593013,1.7039183829984974,6.366416294370584e-05,,,,,C
69229283,69229280,0,9246383,residential,,,Amsterdam Avenue Northeast,,False,True,105.19716855403026,"LINESTRING (-84.3499297 33.7875702, -84.349987 33.7875693, -84.351068 33.787572)",105.19716855403026,1.787573412528475,0.0002147989180338,,,,,C
69229283,9769661844,0,9257207,residential,,,Lanier Boulevard Northeast,,True,False,165.33576861799,"LINESTRING (-84.3499297 33.7875702, -84.3499256 33.7875235, -84.3499449 33.7868725, -84.3499527 33.7865719, -84.3499674 33.7864357, -84.3500194 33.7861482, -84.3500372 33.7860893)",190.593244956854,4.796618031210927,0.0040691559935511,,,,,C
69229313,69229317,0,9246384,residential,,,Amsterdam Avenue Northeast,,False,False,196.6719339098115,"LINESTRING (-84.367238 33.78822, -84.3671494 33.7882199, -84.3662006 33.7882189, -84.3652816 33.788216, -84.36511 33.788222)",196.67193390981151,1.981950151553124,0.0060515221626433,,,,,C
69229313,5421789450,0,9246384,residential,,,Amsterdam Avenue Northeast,,False,True,288.4044687817055,"LINESTRING (-84.367238 33.78822, -84.3673294 33.7882208, -84.3680937 33.7882278, -84.368494 33.78822, -84.3686311 33.7882206, -84.3687645 33.7882212, -84.3691635 33.7882231, -84.369594 33.788225, -84.3696723 33.7882254, -84.3697851 33.7882211, -84.3698622 33.7882066, -84.3702439 33.7882308, -84.3703357 33.7882366, -84.3703551 33.7882379)",288.40446878170553,1.4653200492751874,0.0002451581269919,,,,,C
69229313,69195989,0,1355126856,secondary,4,30 mph,Monroe Drive Northeast,,False,False,400.3382830917236,"LINESTRING (-84.367238 33.78822, -84.3672375 33.7882873, -84.3672255 33.789791, -84.367225 33.789849, -84.367189 33.790309, -84.3671139 33.7908244, -84.367062 33.791181, -84.367058 33.791208, -84.367052 33.791247, -84.366967 33.791808)",400.3382830917236,1.4653200492751877,0.0002451581269919,,,,,B
69229313,69160898,0,1355126856,secondary,4,30 mph,Monroe Drive Northeast,,False,True,121.870374252747,"LINESTRING (-84.367238 33.78822, -84.3672382 33.7881726, -84.3672402 33.7876054, -84.3672417 33.7871948, -84.367242 33.787124)",121.870374252747,1.9712172783626167,0.0067013895860819,,,,,B
69229317,69229239,0,9246384,residential,,,Amsterdam Avenue Northeast,,False,False,22.81901637842201,"LINESTRING (-84.36511 33.788222, -84.3648631 33.7882247)",22.81901637842201,1.068502116865207,0.0042826323321848,,,,,C
69229317,69229313,0,9246384,residential,,,Amsterdam Avenue Northeast,,False,True,196.67193390981151,"LINESTRING (-84.36511 33.788222, -84.3652816 33.788216, -84.3662006 33.7882189, -84.3671494 33.7882199, -84.367238 33.78822)",196.6719339098115,1.981950151553124,0.0059929679655638,,,,,C
69229317,2259071562,0,216555840,residential,,,,,True,False,33.68521515427266,"LINESTRING (-84.36511 33.788222, -84.3650512 33.7881895, -84.3649674 33.7881499, -84.3648776 33.7880975, -84.3648163 33.7880453)",43.2308774669615,2.274786414571927,0.0016120439370495,,,,,C
69229667,69381182,0,9258536,residential,,,Reservoir Drive Northwest,,False,True,135.16668657064116,"LINESTRING (-84.409808 33.792018, -84.409286 33.790933, -84.409274 33.790887)",135.16668657064116,1.2104350838380649,0.0002451581269919,,,,,C
69229819,69229839,0,629735906,tertiary,,,Avon Avenue Southwest,,False,True,8.694322419202708,"LINESTRING (-84.425379 33.722264, -84.425285 33.722265)",8.694322419202708,1.5272539933178189,0.0027686396224829,,,,,B
69229819,6702559779,0,9246418,residential,,,Princess Avenue Southwest,,False,False,266.4590799767505,"LINESTRING (-84.425379 33.722264, -84.4254129 33.7201847, -84.4254181 33.7198679)",266.4590799767505,1.498317452711753,0.0001650819560372,,,,,C
69229819,69357527,0,629735906,tertiary,,,Avon Avenue Southwest,,False,False,189.410927523261,"LINESTRING (-84.425379 33.722264, -84.4258306 33.7222627, -84.427427 33.722258)",189.410927523261,1.6836649117374836,0.0023672367745366,,,,,B
69229821,6702559779,0,9246418,residential,,,Princess Avenue Southwest,,False,True,33.572854667981545,"LINESTRING (-84.425423 33.719566, -84.4254181 33.7198679)",33.572854667981545,1.482862334712117,0.0005660639832652,,,,,C
69229821,69628985,0,9275839,residential,,,Oakland Lane Southwest,,False,False,46.42917681526331,"LINESTRING (-84.425423 33.719566, -84.425925 33.719565)",46.42917681526331,1.5044565774204606,0.0022970198318376,,,,,C
69229821,69310559,0,9275839,residential,,,Oakland Lane Southwest,,False,True,70.9834545943104,"LINESTRING (-84.425423 33.719566, -84.4246905 33.7195753, -84.4246556 33.719575)",70.9834545943104,1.482541647011525,0.0029607142217323,,,,,C
69229830,69367770,0,9277895,residential,,,Arlington Avenue Southwest,,False,False,23.89403090860525,"LINESTRING (-84.42527 33.724713, -84.425455 33.724863)",23.89403090860525,1.5128371371551448,0.0005860830260039,,,,,C
69229830,69665661,0,9277895,residential,,,Arlington Avenue Southwest,,False,True,205.21329302672245,"LINESTRING (-84.42527 33.724713, -84.423682 33.723424)",205.21329302672245,1.4201862938068572,2.494865686651362e-05,,,,,C
69229830,69229837,0,9246420,residential,,,Princess Avenue Southwest,,False,False,78.46711724251821,"LINESTRING (-84.42527 33.724713, -84.42529 33.724631, -84.425289 33.724009)",78.46711724251821,1.3839363275647836,0.0003517460031951,,,,,C
69229837,69229838,0,9246420,residential,,,Princess Avenue Southwest,,False,False,74.27854622993465,"LINESTRING (-84.425289 33.724009, -84.425287 33.723341)",74.27854622993465,1.421218433505416,0.0008374332292783,,,,,C
69229837,69327456,0,9260718,residential,,,Wilmington Avenue Southwest,,False,False,83.61558752957151,"LINESTRING (-84.425289 33.724009, -84.426193 33.724021)",83.61558752957151,1.537375519582678,0.0004303793602587,,,,,C
69229837,69229830,0,9246420,residential,,,Princess Avenue Southwest,,False,True,78.46711724251821,"LINESTRING (-84.425289 33.724009, -84.42529 33.724631, -84.42527 33.724713)",78.46711724251821,1.3839363275647814,0.0003217474977098,,,,,C
69229838,69229837,0,9246420,residential,,,Princess Avenue Southwest,,False,True,74.27854622993465,"LINESTRING (-84.425287 33.723341, -84.425289 33.724009)",74.27854622993465,1.4212184335054174,0.0008063526133748,,,,,C
69229838,69229839,0,9246420,residential,,,Princess Avenue Southwest,,False,False,119.64605310811066,"LINESTRING (-84.425287 33.723341, -84.4252861 33.722866, -84.425285 33.722265)",119.64605310811066,1.5136610545889533,0.0002127549316881,,,,,C
69229838,69665661,0,9278222,residential,,,Larosa Terrace Southwest,,False,True,150.08473305510077,"LINESTRING (-84.425287 33.723341, -84.423858 33.723363, -84.423757 33.723383, -84.423682 33.723424)",150.08473305510077,1.3839272858540852,0.0007925857641641,,,,,C
69229839,69229819,0,629735906,tertiary,,,Avon Avenue Southwest,,False,False,8.694322419202708,"LINESTRING (-84.425285 33.722265, -84.425379 33.722264)",8.694322419202708,1.5272539933178189,0.0027673771603282,,,,,B
69229839,69229838,0,9246420,residential,,,Princess Avenue Southwest,,False,True,119.64605310811066,"LINESTRING (-84.425285 33.722265, -84.4252861 33.722866, -84.425287 33.723341)",119.64605310811066,1.5136610545889524,0.0002014528895414,,,,,C
69229839,69310550,0,629735906,tertiary,,,Avon Avenue Southwest,,False,True,210.409459045272,"LINESTRING (-84.425285 33.722265, -84.4252092 33.7222653, -84.424959 33.7222664, -84.4244915 33.7222685, -84.4244548 33.7222687, -84.4239671 33.7222744, -84.42301 33.722275)",210.40945904527203,1.4824651881722029,0.0028087378252057,,,,,B
69230005,1570963721,0,9266393,residential,,,Herndon Street Northwest,,False,True,49.72891132397523,"LINESTRING (-84.4219583 33.785207, -84.4220226 33.7851414, -84.4222982 33.7848603)",49.72891132397523,1.0994892231984268,0.0046658797720017,,,,,C
69230005,11563760550,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,False,148.34087785943294,"LINESTRING (-84.4219583 33.785207, -84.4218873 33.785196, -84.4218626 33.7851924, -84.4217953 33.7851827, -84.4208163 33.785041, -84.4206652 33.7850145, -84.4205897 33.7850013, -84.4203833 33.7849537)",148.34087785943294,1.4920291032769888,0.0087962351214326,,,,,B
69230005,2909846019,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,True,45.34373107366606,"LINESTRING (-84.4219583 33.785207, -84.4224011 33.785271, -84.4224417 33.7852768)",45.34373107366606,1.201010983642239,0.0039384611019178,,,,,B
69230007,69230011,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,True,101.5796251366218,"LINESTRING (-84.4239523 33.785494, -84.4250353 33.78565)",101.5796251366218,1.463824926701197,0.0034803075742559,,,,,B
69230007,69475661,0,9266366,residential,,,Longley Avenue Northwest,,False,True,141.10657684497448,"LINESTRING (-84.4239523 33.785494, -84.4239523 33.7854314, -84.423953 33.784225)",141.10657684497448,1.6282430146489235,2.1041035911517514e-05,,,,,C
69230007,2909846019,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,False,141.67906246230044,"LINESTRING (-84.4239523 33.785494, -84.4232178 33.7853884, -84.4227482 33.7853209, -84.4224417 33.7852768)",141.67906246230044,1.623146075911908,0.0036766504979331,,,,,B
69230011,69230007,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,False,101.5796251366218,"LINESTRING (-84.4250353 33.78565, -84.4239523 33.785494)",101.5796251366218,1.4638249267011931,0.0034552386828984,,,,,B
69230011,69459053,0,9264593,residential,,,Tilden Street Northwest,,False,True,159.51889053103983,"LINESTRING (-84.4250353 33.78565, -84.4250512 33.7855764, -84.425055 33.785559, -84.425033 33.784217)",159.51889053103983,1.520008878374965,1.7434001183828795e-05,,,,,C
69230011,69230049,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,True,103.73273201212923,"LINESTRING (-84.4250353 33.78565, -84.4253323 33.785694, -84.4255593 33.785743, -84.4257623 33.785803, -84.4261033 33.785924)",103.73273201212923,1.4695225867054738,0.0032572725935938,,,,,B
69230049,69547640,0,9274579,residential,,,Carr Street Northwest,,False,True,190.9951537715919,"LINESTRING (-84.4261033 33.785924, -84.426127 33.785851, -84.4261263 33.7857774, -84.4261253 33.7856512, -84.4261239 33.7855138, -84.426112 33.784209)",190.995153771592,1.3128822725115663,5.049848618764203e-06,,,,,C
69230049,69230011,0,42739245,tertiary,4,35 mph,West Marietta Street Northwest,,False,False,103.73273201212923,"LINESTRING (-84.4261033 33.785924, -84.4257623 33.785803, -84.4255593 33.785743, -84.4253323 33.785694, -84.4250353 33.78565)",103.73273201212923,1.4695225867054744,0.0032322037022363,,,,,B
