osmid,y,x,street_count,highway,ref,geometry
733859080,39.928492,116.402742,4,,,POINT (116.402742 39.928492)
733859089,39.9184765,116.4232421,4,,,POINT (116.4232421 39.9184765)
733859093,39.9090337,116.4117605,3,,,POINT (116.4117605 39.9090337)
733859095,39.9220332,116.4232951,3,,,POINT (116.4232951 39.9220332)
733859097,39.9170837,116.4036923,3,,,POINT (116.4036923 39.9170837)
733859104,39.9141226,116.4065801,3,,,POINT (116.4065801 39.9141226)
733859108,39.9189033,116.423259,3,,,POINT (116.423259 39.9189033)
733859109,39.9149064,116.4008926,3,,,POINT (116.4008926 39.9149064)
733859118,39.9162627,116.4074197,3,,,POINT (116.4074197 39.9162627)
733859125,39.9155227,116.4068555,3,,,POINT (116.4068555 39.9155227)
733859128,39.909193,116.406576,3,,,POINT (116.406576 39.909193)
733859132,39.913314,116.4221096,1,,,POINT (116.4221096 39.913314)
733859133,39.926056,116.4244365,3,,,POINT (116.4244365 39.926056)
733859140,39.9096283,116.4011031,3,,,POINT (116.4011031 39.9096283)
733859146,39.9142421,116.4185231,3,,,POINT (116.4185231 39.9142421)
733859147,39.9173545,116.4102026,3,,,POINT (116.4102026 39.9173545)
733859166,39.9121408,116.4212148,3,,,POINT (116.4212148 39.9121408)
733859171,39.9184767,116.4223193,3,,,POINT (116.4223193 39.9184767)
733859182,39.9212773,116.4175941,1,,,POINT (116.4175941 39.9212773)
733859183,39.9170259,116.4275227,4,,,POINT (116.4275227 39.9170259)
733859186,39.9155077,116.4029368,3,,,POINT (116.4029368 39.9155077)
733859194,39.9116616,116.4019259,3,,,POINT (116.4019259 39.9116616)
733859202,39.9097235,116.4260488,1,,,POINT (116.4260488 39.9097235)
733859211,39.9107044,116.4050734,1,,,POINT (116.4050734 39.9107044)
733859213,39.9088418,116.4235883,1,,,POINT (116.4235883 39.9088418)
733859251,39.9181953,116.424246,3,,,POINT (116.424246 39.9181953)
733859253,39.9114169,116.4212215,3,,,POINT (116.4212215 39.9114169)
733859254,39.9107093,116.421892,3,,,POINT (116.421892 39.9107093)
733859259,39.9220819,116.4257431,3,,,POINT (116.4257431 39.9220819)
733859261,39.9177778,116.4208571,3,,,POINT (116.4208571 39.9177778)
733859264,39.9107395,116.4261314,3,,,POINT (116.4261314 39.9107395)
733859266,39.9190963,116.4070959,3,,,POINT (116.4070959 39.9190963)
733859323,39.9135372,116.420416,3,,,POINT (116.420416 39.9135372)
733859325,39.9212939,116.4245042,3,,,POINT (116.4245042 39.9212939)
733859334,39.9301932,116.4215273,4,,,POINT (116.4215273 39.9301932)
733859337,39.9250714,116.4072007,1,,,POINT (116.4072007 39.9250714)
733859355,39.9216156,116.4097218,1,,,POINT (116.4097218 39.9216156)
733859369,39.9177849,116.42427,3,,,POINT (116.42427 39.9177849)
733859385,39.9177957,116.4222971,3,,,POINT (116.4222971 39.9177957)
733859391,39.9192802,116.4243887,3,,,POINT (116.4243887 39.9192802)
733859405,39.9206107,116.4257466,4,,,POINT (116.4257466 39.9206107)
733859411,39.9070405,116.4161178,3,,,POINT (116.4161178 39.9070405)
733859416,39.9205593,116.4236575,3,,,POINT (116.4236575 39.9205593)
733859422,39.9195268,116.4035592,3,,,POINT (116.4035592 39.9195268)
733859429,39.912957,116.4050141,1,,,POINT (116.4050141 39.912957)
733859431,39.9123274,116.4027975,3,,,POINT (116.4027975 39.9123274)
733859433,39.919501,116.4029129,1,,,POINT (116.4029129 39.919501)
733859437,39.9215201,116.4248477,3,,,POINT (116.4248477 39.9215201)
733859439,39.9279338,116.4247432,3,,,POINT (116.4247432 39.9279338)
733859447,39.9128018,116.4258744,3,,,POINT (116.4258744 39.9128018)
733859669,39.9141304,116.4073477,3,,,POINT (116.4073477 39.9141304)
733859677,39.9142368,116.4144042,4,,,POINT (116.4144042 39.9142368)
733859681,39.9127542,116.4066111,3,,,POINT (116.4066111 39.9127542)
733859688,39.9101619,116.4150833,3,,,POINT (116.4150833 39.9101619)
733859704,39.9229159,116.4185993,3,,,POINT (116.4185993 39.9229159)
733859706,39.908275,116.411805,3,,,POINT (116.411805 39.908275)
733859712,39.9241271,116.4242358,1,,,POINT (116.4242358 39.9241271)
733859715,39.9227736,116.4133954,4,,,POINT (116.4133954 39.9227736)
733859717,39.9162006,116.4230395,1,,,POINT (116.4230395 39.9162006)
733859724,39.9155506,116.408546,3,,,POINT (116.408546 39.9155506)
733859730,39.9128876,116.4027683,4,,,POINT (116.4027683 39.9128876)
733859738,39.9157072,116.4223636,3,,,POINT (116.4223636 39.9157072)
733859742,39.9101838,116.4010757,3,,,POINT (116.4010757 39.9101838)
733859757,39.9260734,116.4248557,3,,,POINT (116.4248557 39.9260734)
733859768,39.9184089,116.4096337,1,,,POINT (116.4096337 39.9184089)
733859781,39.9079159,116.4026635,3,,,POINT (116.4026635 39.9079159)
733859783,39.9121176,116.4235763,3,,,POINT (116.4235763 39.9121176)
733859786,39.9216339,116.4213954,3,,,POINT (116.4213954 39.9216339)
733859792,39.9126217,116.4235548,3,,,POINT (116.4235548 39.9126217)
733859809,39.9185482,116.4242528,3,,,POINT (116.4242528 39.9185482)
733859817,39.9243746,116.4154248,1,,,POINT (116.4154248 39.9243746)
733859821,39.908374,116.4150994,3,,,POINT (116.4150994 39.908374)
733859824,39.9149362,116.4029135,3,,,POINT (116.4029135 39.9149362)
733859830,39.9221455,116.4133937,3,,,POINT (116.4133937 39.9221455)
733859836,39.9141387,116.4081784,3,,,POINT (116.4081784 39.9141387)
733859840,39.9229095,116.4159732,3,,,POINT (116.4159732 39.9229095)
733859846,39.9148262,116.4085459,3,,,POINT (116.4085459 39.9148262)
733859850,39.9216771,116.4160265,1,,,POINT (116.4160265 39.9216771)
733859855,39.9077177,116.4230243,1,,,POINT (116.4230243 39.9077177)
733859914,39.9238901,116.4045441,3,,,POINT (116.4045441 39.9238901)
733859918,39.9287193,116.4227688,1,,,POINT (116.4227688 39.9287193)
733859920,39.9126076,116.400986,3,,,POINT (116.400986 39.9126076)
733859922,39.9272937,116.4269676,1,,,POINT (116.4269676 39.9272937)
733859942,39.9107084,116.4233445,3,,,POINT (116.4233445 39.9107084)
733859948,39.9286111,116.4002745,4,,,POINT (116.4002745 39.9286111)
733859961,39.9205762,116.4244732,4,,,POINT (116.4244732 39.9205762)
733859978,39.9177875,116.4220293,3,,,POINT (116.4220293 39.9177875)
733859983,39.9198207,116.4058332,1,,,POINT (116.4058332 39.9198207)
733860018,39.915691,116.4230331,3,,,POINT (116.4230331 39.915691)
733860021,39.9208934,116.4245005,3,,,POINT (116.4245005 39.9208934)
733860022,39.913695,116.4221171,3,,,POINT (116.4221171 39.913695)
733860027,39.9289086,116.4214825,4,,,POINT (116.4214825 39.9289086)
733860032,39.9238963,116.406014,3,,,POINT (116.406014 39.9238963)
733860036,39.9208612,116.4011568,3,,,POINT (116.4011568 39.9208612)
733860039,39.9294438,116.4041405,1,,,POINT (116.4041405 39.9294438)
733860053,39.9156041,116.4136734,4,,,POINT (116.4136734 39.9156041)
733860074,39.9156914,116.4210187,3,,,POINT (116.4210187 39.9156914)
733860075,39.9170491,116.4028557,3,,,POINT (116.4028557 39.9170491)
733860078,39.9237615,116.4131152,1,,,POINT (116.4131152 39.9237615)
733860082,39.9288971,116.4200765,1,,,POINT (116.4200765 39.9288971)
733860089,39.9302314,116.4199344,1,,,POINT (116.4199344 39.9302314)
733860092,39.9123585,116.4269381,3,,,POINT (116.4269381 39.9123585)
733860093,39.9286953,116.4240226,3,,,POINT (116.4240226 39.9286953)
733860097,39.9221994,116.4020318,3,,,POINT (116.4020318 39.9221994)
733967201,39.9350971,116.4222409,3,,,POINT (116.4222409 39.9350971)
733967204,39.9063005,116.4150347,3,,,POINT (116.4150347 39.9063005)
733967206,39.9070319,116.4260549,4,,,POINT (116.4260549 39.9070319)
733967208,39.9411834,116.4204865,3,,,POINT (116.4204865 39.9411834)
733967212,39.9045435,116.4098511,3,,,POINT (116.4098511 39.9045435)
733967219,39.9350667,116.4210034,3,,,POINT (116.4210034 39.9350667)
733967221,39.9333347,116.4242522,1,,,POINT (116.4242522 39.9333347)
733967227,39.9057563,116.4150355,3,,,POINT (116.4150355 39.9057563)
733967235,39.9380612,116.410661,3,,,POINT (116.410661 39.9380612)
733967242,39.9433563,116.4205786,3,,,POINT (116.4205786 39.9433563)
733967262,39.9336782,116.4210053,4,,,POINT (116.4210053 39.9336782)
733967266,39.9330583,116.4256835,3,,,POINT (116.4256835 39.9330583)
733967283,39.9038039,116.4098939,3,,,POINT (116.4098939 39.9038039)
733967289,39.9336864,116.420205,4,,,POINT (116.420205 39.9336864)
733967295,39.9412452,116.4060919,1,,,POINT (116.4060919 39.9412452)
733967304,39.9336997,116.422864,4,,,POINT (116.422864 39.9336997)
733967321,39.9043182,116.405327,3,,,POINT (116.405327 39.9043182)
733967322,39.9378505,116.4052536,3,,,POINT (116.4052536 39.9378505)
733967324,39.9343439,116.422846,4,,,POINT (116.422846 39.9343439)
733967329,39.9385709,116.4218728,3,,,POINT (116.4218728 39.9385709)
733967338,39.901064,116.4007389,4,traffic_signals,,POINT (116.4007389 39.901064)
733967345,39.9058015,116.4166877,3,,,POINT (116.4166877 39.9058015)
733967352,39.9052223,116.4274427,3,,,POINT (116.4274427 39.9052223)
733967354,39.9467367,116.4171739,3,,,POINT (116.4171739 39.9467367)
733967366,39.8996402,116.4074018,3,,,POINT (116.4074018 39.8996402)
733967370,39.9068317,116.4150101,3,,,POINT (116.4150101 39.9068317)
733967376,39.9068657,116.4166094,3,,,POINT (116.4166094 39.9068657)
733967387,39.9337133,116.4237205,3,,,POINT (116.4237205 39.9337133)
733967392,39.9330378,116.4237306,3,,,POINT (116.4237306 39.9330378)
733967396,39.9330327,116.4222755,3,,,POINT (116.4222755 39.9330327)
733967411,39.9330292,116.421004,3,,,POINT (116.421004 39.9330292)
733967413,39.9368944,116.42207,3,,,POINT (116.42207 39.9368944)
733967415,39.9343487,116.4210187,4,,,POINT (116.4210187 39.9343487)
733967422,39.90472,116.4140441,1,,,POINT (116.4140441 39.90472)
733967423,39.9052043,116.426091,3,,,POINT (116.426091 39.9052043)
733967456,39.9359705,116.4227874,1,,,POINT (116.4227874 39.9359705)
733967458,39.9035845,116.4053669,3,,,POINT (116.4053669 39.9035845)
733967463,39.9041424,116.4140963,4,,,POINT (116.4140963 39.9041424)
733967466,39.9395429,116.4061506,3,,,POINT (116.4061506 39.9395429)
733967476,39.9479596,116.4170935,3,,,POINT (116.4170935 39.9479596)
733967490,39.934341,116.4237346,3,,,POINT (116.4237346 39.934341)
733967494,39.9031004,116.4008067,3,,,POINT (116.4008067 39.9031004)
733967499,39.9368515,116.4203136,1,,,POINT (116.4203136 39.9368515)
733967506,39.9378768,116.4075244,3,,,POINT (116.4075244 39.9378768)
733967509,39.904766,116.409878,3,,,POINT (116.409878 39.904766)
733967512,39.9323646,116.4221991,3,,,POINT (116.4221991 39.9323646)
733967517,39.9063535,116.4166325,3,,,POINT (116.4166325 39.9063535)
733967521,39.9395268,116.4074634,3,,,POINT (116.4074634 39.9395268)
733967525,39.947783,116.4123313,3,,,POINT (116.4123313 39.947783)
733967527,39.9330399,116.4228466,3,,,POINT (116.4228466 39.9330399)
733967532,39.9343666,116.425597,3,,,POINT (116.425597 39.9343666)
733992778,39.9012155,116.3740815,3,,,POINT (116.3740815 39.9012155)
733992781,39.9012864,116.3735089,4,,,POINT (116.3735089 39.9012864)
733992786,39.9472144,116.4195436,3,,,POINT (116.4195436 39.9472144)
733992787,39.9043555,116.3768448,3,,,POINT (116.3768448 39.9043555)
733992789,39.9005099,116.3698543,3,,,POINT (116.3698543 39.9005099)
733992792,39.948066,116.420577,3,,,POINT (116.420577 39.948066)
733992798,39.9027797,116.3717695,3,,,POINT (116.3717695 39.9027797)
733992806,39.9229997,116.3765528,3,,,POINT (116.3765528 39.9229997)
733992809,39.9007939,116.3750708,1,,,POINT (116.3750708 39.9007939)
733992810,39.898581,116.372167,3,,,POINT (116.372167 39.898581)
733992822,39.9046291,116.3755694,1,,,POINT (116.3755694 39.9046291)
733992825,39.9241929,116.3766327,1,,,POINT (116.3766327 39.9241929)
733992828,39.931768,116.3809025,3,,,POINT (116.3809025 39.931768)
733992831,39.9000415,116.3749132,1,,,POINT (116.3749132 39.9000415)
733992832,39.9478243,116.4205827,3,,,POINT (116.4205827 39.9478243)
733992833,39.9017283,116.3734822,4,,,POINT (116.3734822 39.9017283)
733992842,39.9005049,116.3735375,3,,,POINT (116.3735375 39.9005049)
733992843,39.9028089,116.3745219,3,,,POINT (116.3745219 39.9028089)
733992851,39.8996165,116.3746573,3,,,POINT (116.3746573 39.8996165)
733992854,39.903644,116.3752663,3,,,POINT (116.3752663 39.903644)
733992856,39.9225881,116.3725974,3,,,POINT (116.3725974 39.9225881)
733992866,39.9175448,116.3757917,3,,,POINT (116.3757917 39.9175448)
733992869,39.931256,116.3779351,3,,,POINT (116.3779351 39.931256)
733992871,39.9249066,116.3780127,3,,,POINT (116.3780127 39.9249066)
733992875,39.9017509,116.3748595,1,,,POINT (116.3748595 39.9017509)
733992878,39.900482,116.3748889,3,,,POINT (116.3748889 39.900482)
733992882,39.9017532,116.3745475,4,,,POINT (116.3745475 39.9017532)
733992891,39.9044176,116.3717253,3,,,POINT (116.3717253 39.9044176)
733992895,39.9012689,116.3725403,1,,,POINT (116.3725403 39.9012689)
733992902,39.9000218,116.3746538,1,,,POINT (116.3746538 39.9000218)
733992903,39.9384549,116.405254,3,,,POINT (116.405254 39.9384549)
733992910,39.922653,116.3740138,3,,,POINT (116.3740138 39.922653)
733992913,39.9005017,116.3731806,3,,,POINT (116.3731806 39.9005017)
733992918,39.9027971,116.373407,3,,,POINT (116.373407 39.9027971)
733992932,39.8995399,116.3732143,3,,,POINT (116.3732143 39.8995399)
733992933,39.9016801,116.3723566,1,,,POINT (116.3723566 39.9016801)
733992942,39.9142648,116.3728953,1,,,POINT (116.3728953 39.9142648)
734045310,39.9332155,116.3498246,3,,,POINT (116.3498246 39.9332155)
734045313,39.9448692,116.3592752,3,,,POINT (116.3592752 39.9448692)
734045320,39.9135576,116.3576128,3,,,POINT (116.3576128 39.9135576)
734045322,39.9195903,116.3578965,1,,,POINT (116.3578965 39.9195903)
734045323,39.8984275,116.3597847,3,,,POINT (116.3597847 39.8984275)
734045326,39.9223887,116.3566085,3,,,POINT (116.3566085 39.9223887)
734045327,39.9431064,116.3586045,3,,,POINT (116.3586045 39.9431064)
734045328,39.9107888,116.3524989,3,,,POINT (116.3524989 39.9107888)
734045331,39.9185662,116.3550383,3,,,POINT (116.3550383 39.9185662)
734045332,39.9115169,116.3536369,3,,,POINT (116.3536369 39.9115169)
734045334,39.9023794,116.3527862,3,,,POINT (116.3527862 39.9023794)
734045336,39.9165829,116.363646,1,,,POINT (116.363646 39.9165829)
734045337,39.9170026,116.3551263,3,,,POINT (116.3551263 39.9170026)
734045339,39.9049753,116.3527041,3,,,POINT (116.3527041 39.9049753)
734045343,39.9452992,116.3647827,4,,,POINT (116.3647827 39.9452992)
734045344,39.929842,116.3530254,3,,,POINT (116.3530254 39.929842)
734045346,39.9467815,116.3848338,1,,,POINT (116.3848338 39.9467815)
734045348,39.9410746,116.3600676,3,,,POINT (116.3600676 39.9410746)
734045351,39.9154955,116.359513,1,,,POINT (116.359513 39.9154955)
734045352,39.9418673,116.357518,3,,,POINT (116.357518 39.9418673)
734045355,39.9406497,116.3558667,3,,,POINT (116.3558667 39.9406497)
734045357,39.9344946,116.351533,3,,,POINT (116.351533 39.9344946)
734045358,39.9092927,116.3602195,3,,,POINT (116.3602195 39.9092927)
734045359,39.9058985,116.3615215,3,,,POINT (116.3615215 39.9058985)
734045363,39.9099576,116.3607944,3,,,POINT (116.3607944 39.9099576)
734045366,39.9214485,116.3565479,3,,,POINT (116.3565479 39.9214485)
734045369,39.9041667,116.3527218,4,,,POINT (116.3527218 39.9041667)
734045372,39.9405898,116.3547714,1,,,POINT (116.3547714 39.9405898)
734045374,39.9025804,116.3585791,3,,,POINT (116.3585791 39.9025804)
734045377,39.9452992,116.3639022,3,,,POINT (116.3639022 39.9452992)
734045382,39.9057172,116.3634704,3,,,POINT (116.3634704 39.9057172)
734045383,39.9140207,116.3615598,3,,,POINT (116.3615598 39.9140207)
734045384,39.9135527,116.3548088,3,,,POINT (116.3548088 39.9135527)
734045396,39.8997208,116.3583162,3,,,POINT (116.3583162 39.8997208)
734045400,39.9454809,116.3646087,3,,,POINT (116.3646087 39.9454809)
734045404,39.943713,116.3585019,3,,,POINT (116.3585019 39.943713)
734045406,39.9440164,116.3596832,3,,,POINT (116.3596832 39.9440164)
734045407,39.9290844,116.375803,3,,,POINT (116.375803 39.9290844)
734045408,39.9300268,116.3553743,1,,,POINT (116.3553743 39.9300268)
734045409,39.916556,116.3605822,1,,,POINT (116.3605822 39.916556)
734045411,39.9091591,116.3701816,3,,,POINT (116.3701816 39.9091591)
734045424,39.9143544,116.3615398,3,,,POINT (116.3615398 39.9143544)
734045428,39.9357132,116.3520215,3,,,POINT (116.3520215 39.9357132)
734045447,39.910956,116.369497,3,,,POINT (116.369497 39.910956)
734045449,39.9369171,116.3566709,3,,,POINT (116.3566709 39.9369171)
734045457,39.915477,116.3605925,3,,,POINT (116.3605925 39.915477)
734045459,39.9088468,116.3716728,3,,,POINT (116.3716728 39.9088468)
734045464,39.913295,116.3692305,3,,,POINT (116.3692305 39.913295)
734045465,39.9424422,116.3538923,3,,,POINT (116.3538923 39.9424422)
734045472,39.918567,116.3536375,4,,,POINT (116.3536375 39.918567)
734045477,39.9400863,116.3640156,1,,,POINT (116.3640156 39.9400863)
734045478,39.9170908,116.3566414,3,,,POINT (116.3566414 39.9170908)
734045479,39.9414569,116.3528622,4,,,POINT (116.3528622 39.9414569)
734045485,39.903075,116.3507353,3,,,POINT (116.3507353 39.903075)
734045494,39.9379146,116.3586292,3,,,POINT (116.3586292 39.9379146)
734045498,39.9160184,116.3582777,3,,,POINT (116.3582777 39.9160184)
734045505,39.9428277,116.3648383,1,,,POINT (116.3648383 39.9428277)
734045512,39.9077424,116.350866,3,,,POINT (116.350866 39.9077424)
734045515,39.9426283,116.3554553,3,,,POINT (116.3554553 39.9426283)
734045517,39.9341364,116.3515606,3,,,POINT (116.3515606 39.9341364)
734045520,39.913514,116.3597005,1,,,POINT (116.3597005 39.913514)
734045522,39.9088727,116.3514423,3,,,POINT (116.3514423 39.9088727)
734045544,39.942301,116.3528095,3,,,POINT (116.3528095 39.942301)
734045545,39.9097803,116.3534346,4,,,POINT (116.3534346 39.9097803)
734045546,39.9004961,116.3582062,3,,,POINT (116.3582062 39.9004961)
734045550,39.9058706,116.3638839,3,,,POINT (116.3638839 39.9058706)
734045551,39.9124497,116.3746622,1,,,POINT (116.3746622 39.9124497)
734045553,39.9117893,116.3695325,2,,,POINT (116.3695325 39.9117893)
734045556,39.9028264,116.3534359,1,,,POINT (116.3534359 39.9028264)
734045557,39.9399469,116.3559266,3,,,POINT (116.3559266 39.9399469)
734045563,39.9452468,116.3631897,5,traffic_signals,,POINT (116.3631897 39.9452468)
734045567,39.909589,116.3694195,4,,,POINT (116.3694195 39.909589)
734045568,39.9361306,116.3579027,3,,,POINT (116.3579027 39.9361306)
734045570,39.9041778,116.3535798,3,,,POINT (116.3535798 39.9041778)
734045574,39.9143484,116.3595341,3,,,POINT (116.3595341 39.9143484)
734045577,39.9188781,116.3584037,4,traffic_signals,,POINT (116.3584037 39.9188781)
734045578,39.9391217,116.3560302,3,,,POINT (116.3560302 39.9391217)
734045579,39.9269779,116.3533176,3,,,POINT (116.3533176 39.9269779)
734045580,39.9058649,116.3716052,3,,,POINT (116.3716052 39.9058649)
734045582,39.9392189,116.3640216,3,,,POINT (116.3640216 39.9392189)
734045583,39.9087543,116.3533946,3,,,POINT (116.3533946 39.9087543)
734045592,39.9341861,116.3528728,3,,,POINT (116.3528728 39.9341861)
734045599,39.9415469,116.3542988,3,,,POINT (116.3542988 39.9415469)
734045608,39.9087251,116.3676278,3,,,POINT (116.3676278 39.9087251)
734045611,39.9118552,116.3715656,3,,,POINT (116.3715656 39.9118552)
734045613,39.9288247,116.3565892,3,,,POINT (116.3565892 39.9288247)
734045614,39.909687,116.3743219,3,,,POINT (116.3743219 39.909687)
734045616,39.9338719,116.3579159,3,,,POINT (116.3579159 39.9338719)
734045618,39.9294832,116.3550786,3,,,POINT (116.3550786 39.9294832)
734045621,39.9049631,116.3547728,3,,,POINT (116.3547728 39.9049631)
734045623,39.9331064,116.35293,3,,,POINT (116.35293 39.9331064)
